RLINEv1_2   
SOURCE FILE: Source_Example.txt (8 Sources)
RECEPTOR FILE: Receptor_Example.txt (196 Receptors)
SURFACE FILE: Met_Example.sfc
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : N 
Integraton option: Numerical
 
 Year, Julian_Day, Hour, X-Coordinate, Y-Coordinate, Z-Coordinate, C_G1, C_G2,
   12,  264,    5,      100.000,       50.000,        1.500,   0.285873E+06,   0.462107E+06, 
   12,  264,    5,      100.000,       75.000,        1.500,   0.285899E+06,   0.342742E+06, 
   12,  264,    5,      100.000,      100.000,        1.500,   0.285928E+06,   0.270193E+06, 
   12,  264,    5,      -10.000,       10.000,        1.500,   0.861708E+05,   0.864839E+06, 
   12,  264,    5,      -10.000,       20.000,        1.500,   0.861731E+05,   0.734177E+06, 
   12,  264,    5,      -10.000,       30.000,        1.500,   0.861693E+05,   0.622545E+06, 
   12,  264,    5,      -10.000,       40.000,        1.500,   0.861682E+05,   0.532707E+06, 
   12,  264,    5,      -10.000,       50.000,        1.500,   0.861684E+05,   0.462200E+06, 
   12,  264,    5,      -10.000,       75.000,        1.500,   0.861503E+05,   0.342522E+06, 
   12,  264,    5,      -10.000,      100.000,        1.500,   0.861401E+05,   0.270231E+06, 
   12,  264,    5,      -20.000,       10.000,        1.500,   0.486454E+05,   0.864864E+06, 
   12,  264,    5,      -20.000,       20.000,        1.500,   0.486459E+05,   0.734262E+06, 
   12,  264,    5,      -20.000,       30.000,        1.500,   0.486445E+05,   0.622636E+06, 
   12,  264,    5,      -20.000,       40.000,        1.500,   0.486451E+05,   0.532753E+06, 
   12,  264,    5,      -20.000,       50.000,        1.500,   0.486409E+05,   0.462215E+06, 
   12,  264,    5,      -20.000,       75.000,        1.500,   0.486301E+05,   0.342638E+06, 
   12,  264,    5,      -20.000,      100.000,        1.500,   0.486123E+05,   0.270273E+06, 
   12,  264,    5,      -30.000,       10.000,        1.500,   0.348388E+05,   0.864833E+06, 
   12,  264,    5,      -30.000,       20.000,        1.500,   0.348367E+05,   0.734179E+06, 
   12,  264,    5,      -30.000,       30.000,        1.500,   0.348338E+05,   0.622732E+06, 
   12,  264,    5,      -30.000,       40.000,        1.500,   0.348362E+05,   0.532809E+06, 
   12,  264,    5,      -30.000,       50.000,        1.500,   0.348331E+05,   0.462197E+06, 
   12,  264,    5,      -30.000,       75.000,        1.500,   0.348198E+05,   0.342763E+06, 
   12,  264,    5,      -30.000,      100.000,        1.500,   0.348034E+05,   0.270227E+06, 
   12,  264,    5,      -40.000,       10.000,        1.500,   0.265961E+05,   0.864859E+06, 
   12,  264,    5,      -40.000,       20.000,        1.500,   0.265940E+05,   0.734166E+06, 
   12,  264,    5,      -40.000,       30.000,        1.500,   0.266002E+05,   0.622477E+06, 
   12,  264,    5,      -40.000,       40.000,        1.500,   0.265929E+05,   0.532619E+06, 
   12,  264,    5,      -40.000,       50.000,        1.500,   0.265919E+05,   0.462082E+06, 
   12,  264,    5,      -40.000,       75.000,        1.500,   0.265735E+05,   0.342590E+06, 
   12,  264,    5,      -40.000,      100.000,        1.500,   0.265660E+05,   0.270224E+06, 
   12,  264,    5,      -50.000,       10.000,        1.500,   0.211599E+05,   0.864824E+06, 
   12,  264,    5,      -50.000,       20.000,        1.500,   0.211592E+05,   0.734239E+06, 
   12,  264,    5,      -50.000,       30.000,        1.500,   0.211569E+05,   0.622666E+06, 
   12,  264,    5,      -50.000,       40.000,        1.500,   0.211582E+05,   0.532906E+06, 
   12,  264,    5,      -50.000,       50.000,        1.500,   0.211561E+05,   0.462191E+06, 
   12,  264,    5,      -50.000,       75.000,        1.500,   0.211417E+05,   0.342606E+06, 
   12,  264,    5,      -50.000,      100.000,        1.500,   0.211261E+05,   0.270282E+06, 
   12,  264,    5,      -75.000,       10.000,        1.500,   0.134210E+05,   0.864737E+06, 
   12,  264,    5,      -75.000,       20.000,        1.500,   0.134226E+05,   0.734185E+06, 
   12,  264,    5,      -75.000,       30.000,        1.500,   0.134241E+05,   0.622607E+06, 
   12,  264,    5,      -75.000,       40.000,        1.500,   0.134193E+05,   0.532726E+06, 
   12,  264,    5,      -75.000,       50.000,        1.500,   0.134171E+05,   0.462204E+06, 
   12,  264,    5,      -75.000,       75.000,        1.500,   0.134100E+05,   0.342373E+06, 
   12,  264,    5,      -75.000,      100.000,        1.500,   0.133919E+05,   0.270190E+06, 
   12,  264,    5,     -100.000,       10.000,        1.500,   0.943471E+04,   0.864840E+06, 
   12,  264,    5,     -100.000,       20.000,        1.500,   0.943431E+04,   0.734163E+06, 
   12,  264,    5,     -100.000,       30.000,        1.500,   0.943515E+04,   0.622540E+06, 
   12,  264,    5,     -100.000,       40.000,        1.500,   0.943257E+04,   0.532515E+06, 
   12,  264,    5,     -100.000,       50.000,        1.500,   0.942990E+04,   0.462085E+06, 
   12,  264,    5,     -100.000,       75.000,        1.500,   0.942320E+04,   0.342573E+06, 
   12,  264,    5,     -100.000,      100.000,        1.500,   0.940780E+04,   0.270197E+06, 
   12,  264,    5,       10.000,      -10.000,        1.500,   0.132606E+07,   0.868925E+05, 
   12,  264,    5,       10.000,      -20.000,        1.500,   0.132599E+07,   0.510228E+05, 
   12,  264,    5,       10.000,      -30.000,        1.500,   0.132601E+07,   0.361726E+05, 
   12,  264,    5,       10.000,      -40.000,        1.500,   0.132603E+07,   0.272899E+05, 
   12,  264,    5,       10.000,      -50.000,        1.500,   0.132599E+07,   0.214907E+05, 
   12,  264,    5,       10.000,      -75.000,        1.500,   0.132601E+07,   0.133469E+05, 
   12,  264,    5,       10.000,     -100.000,        1.500,   0.132599E+07,   0.923913E+04, 
   12,  264,    5,       20.000,      -10.000,        1.500,   0.974088E+06,   0.868877E+05, 
   12,  264,    5,       20.000,      -20.000,        1.500,   0.974059E+06,   0.510215E+05, 
   12,  264,    5,       20.000,      -30.000,        1.500,   0.974043E+06,   0.361740E+05, 
   12,  264,    5,       20.000,      -40.000,        1.500,   0.974090E+06,   0.272928E+05, 
   12,  264,    5,       20.000,      -50.000,        1.500,   0.974066E+06,   0.214889E+05, 
   12,  264,    5,       20.000,      -75.000,        1.500,   0.974076E+06,   0.133484E+05, 
   12,  264,    5,       20.000,     -100.000,        1.500,   0.974025E+06,   0.924024E+04, 
   12,  264,    5,       30.000,      -10.000,        1.500,   0.763300E+06,   0.868906E+05, 
   12,  264,    5,       30.000,      -20.000,        1.500,   0.763304E+06,   0.510188E+05, 
   12,  264,    5,       30.000,      -30.000,        1.500,   0.763288E+06,   0.361710E+05, 
   12,  264,    5,       30.000,      -40.000,        1.500,   0.763328E+06,   0.272910E+05, 
   12,  264,    5,       30.000,      -50.000,        1.500,   0.763314E+06,   0.214931E+05, 
   12,  264,    5,       30.000,      -75.000,        1.500,   0.763327E+06,   0.133476E+05, 
   12,  264,    5,       30.000,     -100.000,        1.500,   0.763267E+06,   0.923859E+04, 
   12,  264,    5,       40.000,      -10.000,        1.500,   0.622109E+06,   0.868817E+05, 
   12,  264,    5,       40.000,      -20.000,        1.500,   0.622137E+06,   0.510174E+05, 
   12,  264,    5,       40.000,      -30.000,        1.500,   0.622152E+06,   0.361686E+05, 
   12,  264,    5,       40.000,      -40.000,        1.500,   0.622135E+06,   0.272847E+05, 
   12,  264,    5,       40.000,      -50.000,        1.500,   0.622147E+06,   0.214882E+05, 
   12,  264,    5,       40.000,      -75.000,        1.500,   0.622099E+06,   0.133467E+05, 
   12,  264,    5,       40.000,     -100.000,        1.500,   0.622074E+06,   0.923941E+04, 
   12,  264,    5,       50.000,      -10.000,        1.500,   0.522640E+06,   0.868820E+05, 
   12,  264,    5,       50.000,      -20.000,        1.500,   0.522649E+06,   0.510128E+05, 
   12,  264,    5,       50.000,      -30.000,        1.500,   0.522645E+06,   0.361657E+05, 
   12,  264,    5,       50.000,      -40.000,        1.500,   0.522638E+06,   0.272835E+05, 
   12,  264,    5,       50.000,      -50.000,        1.500,   0.522634E+06,   0.214839E+05, 
   12,  264,    5,       50.000,      -75.000,        1.500,   0.522553E+06,   0.133433E+05, 
   12,  264,    5,       50.000,     -100.000,        1.500,   0.522505E+06,   0.923843E+04, 
   12,  264,    5,       75.000,      -10.000,        1.500,   0.370639E+06,   0.868684E+05, 
   12,  264,    5,       75.000,      -20.000,        1.500,   0.370594E+06,   0.510005E+05, 
   12,  264,    5,       75.000,      -30.000,        1.500,   0.370583E+06,   0.361533E+05, 
   12,  264,    5,       75.000,      -40.000,        1.500,   0.370523E+06,   0.272729E+05, 
   12,  264,    5,       75.000,      -50.000,        1.500,   0.370457E+06,   0.214728E+05, 
   12,  264,    5,       75.000,      -75.000,        1.500,   0.370367E+06,   0.133368E+05, 
   12,  264,    5,       75.000,     -100.000,        1.500,   0.370213E+06,   0.922969E+04, 
   12,  264,    5,      100.000,      -10.000,        1.500,   0.285651E+06,   0.868489E+05, 
   12,  264,    5,      100.000,      -20.000,        1.500,   0.285568E+06,   0.509817E+05, 
   12,  264,    5,      100.000,      -30.000,        1.500,   0.285493E+06,   0.361345E+05, 
   12,  264,    5,      100.000,      -40.000,        1.500,   0.285385E+06,   0.272521E+05, 
   12,  264,    5,      100.000,      -50.000,        1.500,   0.285266E+06,   0.214573E+05, 
   12,  264,    5,      100.000,      -75.000,        1.500,   0.284887E+06,   0.133208E+05, 
   12,  264,    5,      100.000,     -100.000,        1.500,   0.284258E+06,   0.921836E+04, 
   12,  264,    5,      -10.000,      -10.000,        1.500,   0.861764E+05,   0.868873E+05, 
   12,  264,    5,      -10.000,      -20.000,        1.500,   0.861733E+05,   0.510215E+05, 
   12,  264,    5,      -10.000,      -30.000,        1.500,   0.861710E+05,   0.361727E+05, 
   12,  264,    5,      -10.000,      -40.000,        1.500,   0.861688E+05,   0.272895E+05, 
   12,  264,    5,      -10.000,      -50.000,        1.500,   0.861605E+05,   0.214850E+05, 
   12,  264,    5,      -10.000,      -75.000,        1.500,   0.861558E+05,   0.133442E+05, 
   12,  264,    5,      -10.000,     -100.000,        1.500,   0.861357E+05,   0.923492E+04, 
   12,  264,    5,      -20.000,      -10.000,        1.500,   0.486485E+05,   0.868899E+05, 
   12,  264,    5,      -20.000,      -20.000,        1.500,   0.486485E+05,   0.510226E+05, 
   12,  264,    5,      -20.000,      -30.000,        1.500,   0.486482E+05,   0.361673E+05, 
   12,  264,    5,      -20.000,      -40.000,        1.500,   0.486390E+05,   0.272823E+05, 
   12,  264,    5,      -20.000,      -50.000,        1.500,   0.486397E+05,   0.214826E+05, 
   12,  264,    5,      -20.000,      -75.000,        1.500,   0.486277E+05,   0.133410E+05, 
   12,  264,    5,      -20.000,     -100.000,        1.500,   0.486107E+05,   0.923113E+04, 
   12,  264,    5,      -30.000,      -10.000,        1.500,   0.348372E+05,   0.868870E+05, 
   12,  264,    5,      -30.000,      -20.000,        1.500,   0.348358E+05,   0.510165E+05, 
   12,  264,    5,      -30.000,      -30.000,        1.500,   0.348377E+05,   0.361678E+05, 
   12,  264,    5,      -30.000,      -40.000,        1.500,   0.348281E+05,   0.272823E+05, 
   12,  264,    5,      -30.000,      -50.000,        1.500,   0.348286E+05,   0.214832E+05, 
   12,  264,    5,      -30.000,      -75.000,        1.500,   0.348190E+05,   0.133357E+05, 
   12,  264,    5,      -30.000,     -100.000,        1.500,   0.348037E+05,   0.922691E+04, 
   12,  264,    5,      -40.000,      -10.000,        1.500,   0.266023E+05,   0.868816E+05, 
   12,  264,    5,      -40.000,      -20.000,        1.500,   0.265915E+05,   0.510123E+05, 
   12,  264,    5,      -40.000,      -30.000,        1.500,   0.265940E+05,   0.361629E+05, 
   12,  264,    5,      -40.000,      -40.000,        1.500,   0.265913E+05,   0.272779E+05, 
   12,  264,    5,      -40.000,      -50.000,        1.500,   0.265815E+05,   0.214789E+05, 
   12,  264,    5,      -40.000,      -75.000,        1.500,   0.265770E+05,   0.133342E+05, 
   12,  264,    5,      -40.000,     -100.000,        1.500,   0.265559E+05,   0.922303E+04, 
   12,  264,    5,      -50.000,      -10.000,        1.500,   0.211610E+05,   0.868791E+05, 
   12,  264,    5,      -50.000,      -20.000,        1.500,   0.211547E+05,   0.510083E+05, 
   12,  264,    5,      -50.000,      -30.000,        1.500,   0.211558E+05,   0.361583E+05, 
   12,  264,    5,      -50.000,      -40.000,        1.500,   0.211538E+05,   0.272752E+05, 
   12,  264,    5,      -50.000,      -50.000,        1.500,   0.211488E+05,   0.214722E+05, 
   12,  264,    5,      -50.000,      -75.000,        1.500,   0.211406E+05,   0.133287E+05, 
